"words","av_word_len","sentences","uniquewords","i","you","he","everything","student","go","understanding","number","often","being","of","would","ADJ","ADP","ADV","CCONJ","DET","NOUN","NUM","PART","PRON","PUNCT","SPACE","VERB","ADJ-ADP","ADJ-DET","ADJ-NOUN","ADJ-PART","ADJ-PUNCT","ADJ-VERB","ADP-ADP","ADP-ADV","ADP-DET","ADP-NOUN","ADP-PRON","ADV-ADJ","ADV-ADV","ADV-DET","ADV-NOUN","ADV-NUM","ADV-PRON","ADV-VERB","CCONJ-ADJ","CCONJ-ADV","CCONJ-DET","CCONJ-NOUN","CCONJ-PART","CCONJ-VERB","DET-ADJ","DET-ADV","DET-DET","DET-NOUN","DET-PUNCT","DET-VERB","NOUN-ADJ","NOUN-ADP","NOUN-ADV","NOUN-CCONJ","NOUN-DET","NOUN-NOUN","NOUN-PART","NOUN-PUNCT","NOUN-VERB","NUM-ADP","PART-VERB","PRON-DET","PRON-VERB","PUNCT-ADP","PUNCT-ADV","PUNCT-CCONJ","PUNCT-DET","PUNCT-NA","PUNCT-NOUN","PUNCT-SPACE","PUNCT-VERB","SPACE-ADJ","SPACE-ADP","SPACE-ADV","SPACE-CCONJ","SPACE-DET","SPACE-PART","VERB-ADJ","VERB-ADP","VERB-ADV","VERB-DET","VERB-NOUN","VERB-PUNCT","VERB-VERB","ADJ-ADJ","ADJ-PRON","ADP-ADJ","ADP-VERB","ADV-CCONJ","ADV-PART","ADV-PUNCT","CCONJ-PRON","DET-ADP","DET-CCONJ","DET-PRON","NOUN-PRON","NUM-NOUN","PRON-CCONJ","PRON-PUNCT","PUNCT-PRON","SPACE-PRON","VERB-CCONJ","VERB-NUM","VERB-PART","PROPN","ADJ-CCONJ","ADP-PROPN","ADV-ADP","PART-DET","PRON-ADJ","PRON-ADP","PRON-ADV","PRON-NOUN","PRON-PRON","PROPN-PUNCT","PUNCT-PART","SPACE-NOUN","VERB-PRON","ADJ-ADV","ADJ-NUM","CCONJ-ADP","NUM-VERB","PART-CCONJ","PART-NOUN","PART-PUNCT","PUNCT-ADJ","INTJ","ADP-PART","CCONJ-PROPN","INTJ-PRON","NUM-NUM","PART-ADP","PROPN-CCONJ","PROPN-DET","PROPN-NOUN","PROPN-PROPN","PROPN-VERB","PUNCT-INTJ","PUNCT-PROPN","VERB-PROPN","ADV-PROPN","DET-PROPN","INTJ-PUNCT","INTJ-VERB","NOUN-PROPN","PROPN-INTJ","PROPN-PART","PUNCT-PUNCT","SPACE-NA","SPACE-PUNCT","ADP-NUM","CCONJ-NUM","NUM-CCONJ","CCONJ-PUNCT","DET-NUM","NOUN-INTJ","PROPN-ADP","ADV-INTJ","PART-ADV","SPACE-VERB","VERB-INTJ","AUX","ADV-AUX","AUX-ADV","PRON-AUX","ADP-CCONJ","ADP-PUNCT","PRON-PART","AUX-VERB","INTJ-DET","SPACE-INTJ","PUNCT-AUX","PROPN-PRON","X","NOUN-X","PART-ADJ","X-ADV","NUM-PRON","INTJ-ADP","NUM-ADJ","NUM-DET","PUNCT-X","X-PUNCT","PRON-INTJ","NOUN-SPACE","PROPN-ADV","PUNCT-NUM","NOUN-AUX","VERB-X","X-PRON","SPACE-PROPN","X-VERB","ADJ-AUX","ADJ-PROPN","INTJ-ADV","NOUN-NUM","INTJ-NOUN","ADP-X","X-ADP","NUM-ADV","SPACE-NUM","PART-PART","SYM","DET-SYM","SYM-NOUN","NUM-PART","NUM-PUNCT","PROPN-ADJ","DET-PART","PART-PRON","CCONJ-X","X-ADJ","X-X","PART-PROPN","INTJ-PART","PRON-NA","DET-X","X-DET","NUM-SYM","SYM-NUM","NOUN-NA","PRON-NUM","ADJ-X","ADP-INTJ","PART-NUM","PRON-PROPN","INTJ-CCONJ","ADJ-SPACE","X-CCONJ","CCONJ-INTJ","X-SYM","DET-AUX","PRON-SYM","SYM-PRON","exam_id","test_score","confidencehedged","confidencehigh"
294,4.48299319727891,36,128,2,14,0,2,0,0,0,0,0,0,1,0,31,15,27,11,33,71,2,5,35,58,2,63,1,1,17,0,9,0,0,0,8,2,5,8,3,0,1,0,5,5,0,4,2,2,0,1,2,0,1,30,0,0,1,4,0,4,1,3,3,40,15,0,2,0,29,6,7,5,8,1,5,2,2,0,0,1,0,0,0,17,3,10,12,6,1,8,1,0,0,0,0,0,4,2,0,0,0,0,2,1,2,18,0,0,1,2,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322288,0,10,3
307,4.64820846905537,26,145,9,7,7,0,2,0,0,0,1,0,2,0,34,23,15,9,48,64,1,4,33,49,4,68,2,1,21,0,5,1,0,0,11,2,7,2,1,2,0,0,0,7,3,1,0,0,0,2,16,1,0,27,1,1,1,10,0,4,1,3,0,29,14,0,2,1,25,6,3,3,12,1,1,4,3,0,0,0,0,2,0,11,4,7,18,7,4,7,1,0,0,3,0,0,2,3,0,0,0,2,1,0,5,14,1,0,0,4,7,2,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,2,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342133,0,2,4
341,4.5425219941349,4,179,3,12,2,2,0,0,0,0,0,0,9,1,32,40,20,17,46,71,4,7,33,4,3,69,4,1,17,3,0,1,2,1,8,9,8,5,2,1,0,0,1,8,1,1,4,3,0,3,12,1,2,25,0,3,2,22,5,6,6,5,2,3,11,0,6,1,21,0,0,0,0,1,0,3,0,0,1,1,0,0,0,3,5,6,22,7,1,13,2,0,4,2,0,0,0,4,1,1,1,9,3,4,0,0,1,2,1,1,2,3,2,3,1,2,1,1,2,1,0,0,0,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344411,0,6,8
349,4.64469914040115,18,192,6,5,0,0,0,1,0,0,1,0,11,1,35,48,30,10,35,71,2,10,28,34,3,76,2,0,22,2,4,1,1,3,14,18,3,3,6,0,0,0,4,11,2,1,2,1,0,1,13,2,1,13,1,2,1,17,5,4,2,6,1,19,9,0,7,2,21,3,3,4,7,1,4,3,4,0,2,1,0,0,0,6,14,7,7,4,2,18,3,0,6,1,0,0,3,1,2,0,1,6,1,0,2,3,0,0,1,6,4,1,0,3,0,0,0,2,0,1,1,0,0,9,0,0,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370672,1,6,10
312,4.34294871794872,22,142,2,17,0,3,0,0,0,0,0,0,0,1,26,19,30,12,30,59,1,9,36,51,4,86,2,0,12,2,6,2,0,2,5,3,6,3,2,1,0,0,0,14,2,2,0,1,0,4,7,0,0,18,1,2,0,3,2,6,4,5,0,25,9,0,8,0,26,5,4,3,8,1,7,4,4,1,0,2,0,0,0,12,7,11,12,11,5,15,1,0,0,1,0,2,5,2,0,0,2,5,1,1,3,10,0,1,1,2,2,1,0,2,0,0,0,5,0,1,1,3,1,9,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377202,0,8,11
320,4.159375,9,126,2,8,0,0,0,0,0,0,0,0,6,0,20,41,26,14,45,52,1,22,26,20,6,69,4,0,2,0,4,1,0,0,18,8,7,5,1,1,1,0,2,4,1,8,0,1,1,0,1,0,1,35,0,1,0,15,2,4,3,1,5,11,8,0,21,0,19,1,2,3,1,1,0,6,1,0,2,1,0,1,0,9,8,11,18,3,0,10,0,2,3,4,1,5,2,1,2,0,3,3,1,0,1,3,0,0,0,7,4,6,1,4,0,1,2,0,0,1,2,2,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381642,0,2,8
307,4.65472312703583,15,145,2,0,0,0,0,0,0,2,1,0,11,1,28,50,13,7,39,80,1,8,10,25,5,63,6,0,19,0,2,0,0,0,22,9,2,1,0,0,0,0,0,5,0,2,0,0,0,1,7,0,0,27,0,2,0,24,1,5,3,12,3,13,19,0,8,0,5,1,2,0,2,1,3,5,4,0,1,3,1,0,0,9,16,2,10,5,3,14,0,1,9,5,0,2,3,1,0,0,2,0,1,0,0,1,0,1,0,1,4,0,1,1,0,0,0,1,1,0,1,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,386725,1,2,3
320,4.2625,21,112,3,0,0,1,0,0,0,0,0,0,12,0,37,39,22,7,33,72,4,9,29,39,4,65,5,0,20,3,5,1,2,1,7,14,6,5,1,1,0,0,3,5,1,1,1,0,0,3,5,1,0,25,0,1,4,20,3,1,1,1,4,23,12,1,9,2,21,3,4,4,0,1,2,4,1,0,0,1,0,3,0,9,6,7,18,7,4,12,1,0,7,0,0,0,5,1,0,0,1,3,3,0,0,10,0,0,1,0,2,2,0,2,0,0,0,2,0,3,2,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391230,1,14,3
337,4.29080118694362,19,158,1,0,3,0,0,3,0,0,0,0,2,0,21,20,32,7,49,73,0,13,36,33,6,86,0,0,17,0,3,0,0,0,9,4,3,2,1,2,1,0,10,12,0,1,2,2,0,1,12,0,0,35,0,2,0,6,4,4,3,8,4,23,14,0,13,3,26,3,2,1,7,1,0,6,3,0,1,2,0,1,0,2,8,16,22,5,4,15,0,0,3,0,0,0,2,1,0,0,0,7,0,0,0,8,2,1,0,9,0,1,0,2,0,0,0,6,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392874,1,9,6
350,4.96857142857143,14,197,3,0,0,0,0,0,0,0,2,0,15,3,46,55,28,6,48,89,3,9,6,31,4,53,5,1,32,1,2,0,0,2,27,10,3,10,3,2,0,0,0,7,1,2,2,0,0,1,11,4,1,27,0,4,2,31,0,2,2,16,0,16,17,2,4,0,2,2,4,0,7,1,0,4,6,0,3,0,0,1,0,7,10,9,4,3,5,8,4,0,6,4,0,0,5,0,0,0,0,1,0,1,0,1,0,1,2,4,7,1,3,1,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399146,1,3,2
332,4.74397590361446,19,141,2,0,0,0,0,0,0,0,0,1,9,0,31,51,23,7,56,80,1,8,11,32,3,64,5,0,22,0,3,0,0,0,30,10,3,2,2,1,0,0,0,7,0,0,2,4,0,0,9,0,0,37,1,8,1,22,4,6,4,1,5,20,16,0,8,1,6,6,6,0,6,1,2,3,4,0,0,1,0,1,1,12,11,9,11,4,1,11,0,0,5,3,0,0,6,1,0,0,0,1,0,1,1,2,0,0,0,2,0,0,0,5,0,0,2,0,0,0,0,0,0,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402490,1,3,0
326,4.15644171779141,16,134,3,2,7,0,0,0,0,0,1,0,7,1,20,33,33,11,35,58,4,13,31,21,5,83,0,0,19,0,1,0,0,0,9,8,6,3,4,2,0,1,1,12,0,1,2,2,1,3,9,3,2,17,0,1,0,12,1,7,3,1,1,13,14,2,13,0,19,4,0,0,3,1,1,5,0,0,0,0,1,2,0,6,10,17,11,9,4,10,0,0,0,10,2,4,1,1,0,0,2,5,1,0,0,5,0,1,0,7,4,0,0,3,0,0,1,6,0,5,2,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469368,1,7,8
316,4.44936708860759,17,128,0,2,0,0,0,1,0,0,0,0,4,0,41,36,22,13,37,73,0,5,21,37,4,67,9,0,30,0,1,0,0,0,12,10,0,5,0,1,0,0,0,8,2,1,0,4,0,1,8,0,1,25,0,2,5,13,2,8,2,1,2,25,15,0,5,0,20,4,5,1,4,1,1,4,1,0,1,1,0,1,0,7,8,12,16,2,4,12,0,0,11,3,2,0,6,4,1,0,0,0,0,0,0,13,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479359,1,13,4
306,4.54248366013072,20,157,14,0,1,0,1,1,0,0,0,0,5,1,16,33,21,18,31,91,4,12,18,26,3,59,2,0,10,0,2,0,0,0,12,10,3,1,0,0,1,1,3,11,1,2,0,8,0,4,2,0,1,27,1,0,2,19,4,11,0,18,7,20,10,1,6,0,15,1,3,3,0,1,3,3,3,1,1,0,0,0,0,8,7,9,18,6,0,4,0,0,0,6,1,0,2,2,0,0,0,0,2,1,1,8,0,0,2,4,3,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481557,0,0,1
326,4.72085889570552,16,133,2,0,11,0,1,0,0,0,0,2,10,2,29,56,16,7,42,59,4,9,26,37,4,71,5,0,14,3,1,0,3,0,20,10,5,1,1,1,0,0,3,4,0,2,0,2,0,1,8,1,0,27,2,2,1,19,0,2,2,1,0,21,11,0,9,1,19,7,3,1,2,1,1,4,6,1,0,1,1,0,0,5,16,7,15,3,3,13,4,0,5,4,0,0,2,0,0,0,2,2,1,1,1,7,0,1,0,2,7,1,4,4,0,0,0,0,0,1,5,0,0,6,1,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493371,1,5,8
303,4.41584158415842,10,128,7,0,0,0,0,0,0,1,0,0,8,0,29,50,18,16,46,66,1,1,21,34,2,54,4,0,18,0,1,2,3,0,18,11,8,0,3,2,0,0,1,8,2,1,4,0,0,2,12,1,0,23,0,7,2,13,1,2,3,6,1,26,10,0,0,2,13,7,2,9,6,1,2,2,3,0,0,0,1,0,0,6,14,8,11,4,1,9,1,0,6,0,0,0,1,5,2,0,1,2,1,1,2,2,1,0,0,0,1,2,1,3,0,0,2,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498663,0,3,7
344,4.75,15,187,5,0,0,0,0,0,0,0,0,2,8,2,36,51,39,11,43,67,3,6,24,29,2,64,6,0,19,1,4,0,3,0,18,9,11,10,8,0,1,0,3,8,2,2,1,1,0,4,8,0,1,25,0,6,3,14,7,5,3,4,2,15,13,0,4,1,18,8,2,1,7,1,0,2,1,0,0,0,0,1,0,5,13,16,11,5,2,6,1,0,4,3,2,0,4,0,0,0,0,1,3,1,1,4,0,0,0,3,0,2,0,3,0,0,2,1,0,0,0,0,0,3,3,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498969,1,8,6
311,4.86495176848875,24,145,4,0,0,0,0,1,0,0,0,0,2,0,25,33,26,18,26,75,1,9,28,52,5,60,6,0,13,0,2,0,0,0,11,7,5,6,1,2,1,0,3,8,2,1,1,5,0,1,1,1,0,18,1,3,3,9,0,12,0,4,4,36,6,0,6,0,26,8,6,1,4,0,10,5,5,0,1,3,0,0,0,8,5,13,8,13,3,3,2,0,3,1,0,0,5,6,0,0,0,0,1,0,1,13,0,3,0,4,8,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505538,0,4,2
350,4.28,6,155,3,0,0,0,0,0,0,0,0,0,15,0,26,45,19,22,66,83,3,6,18,31,3,59,2,0,18,0,3,0,1,3,32,3,2,0,1,1,0,0,2,9,0,2,9,2,0,6,10,0,0,50,0,5,2,26,3,11,3,2,5,21,8,0,6,1,10,1,5,8,6,1,1,2,2,0,0,1,0,1,0,11,11,2,12,5,0,10,1,0,0,3,1,0,4,2,0,0,1,2,2,1,0,2,0,0,1,1,0,1,0,1,0,2,2,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5105,0,6,4
334,4.16467065868263,11,175,10,0,0,0,0,1,0,2,0,0,7,1,28,51,35,14,43,65,2,7,18,35,4,65,5,0,18,0,1,0,4,1,18,11,6,4,6,4,1,1,1,8,1,3,2,3,0,1,10,3,0,22,3,3,0,14,3,5,5,1,4,16,17,0,6,0,15,4,5,6,1,1,4,4,0,0,2,2,0,0,0,6,15,10,11,2,3,14,1,0,5,1,0,0,6,2,1,0,0,0,2,0,2,8,0,0,0,3,5,2,2,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52054,1,4,3
347,4.44380403458213,15,151,1,16,7,0,1,1,1,0,0,0,6,3,17,38,29,17,52,73,0,15,36,31,5,69,1,0,12,3,0,1,0,1,21,5,9,4,5,2,1,0,6,9,0,2,2,4,0,1,11,2,3,34,0,2,0,13,3,11,2,7,5,22,9,0,14,0,22,5,2,3,3,1,3,5,1,0,2,1,2,0,0,2,8,8,19,7,1,9,0,0,0,1,0,0,2,3,0,0,0,1,0,0,4,7,0,1,0,5,0,0,0,0,0,0,3,3,0,1,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525150,1,5,14
304,4.75657894736842,10,130,10,1,0,0,0,1,0,0,0,0,5,0,21,29,24,17,43,56,0,9,35,36,0,67,7,0,7,2,2,0,0,0,14,6,5,6,2,1,2,0,5,5,2,5,2,2,0,4,4,1,0,31,0,5,1,10,0,5,1,3,5,20,11,0,8,0,22,1,5,6,4,1,1,0,2,0,0,0,0,0,0,4,9,6,20,3,5,8,0,0,2,1,0,0,3,2,0,0,0,0,0,1,4,14,0,2,0,2,2,3,0,0,0,0,2,5,0,1,1,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547114,0,5,4
341,4.13196480938416,17,149,4,0,0,0,0,0,0,2,0,0,9,0,28,39,18,16,55,89,6,13,9,32,4,65,0,0,24,0,1,0,0,1,23,8,2,4,1,0,1,1,0,8,2,1,4,1,0,4,14,1,1,33,0,3,0,17,2,7,5,5,7,25,19,3,10,0,6,6,4,5,4,1,5,4,0,0,1,0,0,1,0,5,6,5,16,6,3,15,0,0,3,0,0,0,0,2,1,1,1,1,3,0,2,1,1,0,2,6,1,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548465,0,9,2
334,4.80239520958084,21,158,5,0,0,0,0,0,0,0,0,0,15,0,38,51,23,13,35,81,4,9,20,27,3,57,6,0,27,1,1,0,0,1,17,12,2,0,5,2,1,0,3,8,3,0,3,3,2,0,7,1,0,22,0,1,2,26,6,10,1,3,1,20,7,0,8,0,16,5,4,1,2,1,5,3,1,0,0,2,0,0,0,15,9,2,10,5,1,10,3,0,7,6,0,0,1,1,0,1,3,5,3,0,1,4,1,1,0,3,2,0,1,3,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559574,1,1,8
